"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 21:08:02,FALSE,NA,"1003382825574387712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mxmariel",92,TRUE,FALSE,NA,NA
"RT @Refsart: #Elecciones2018 #EleccionesMéxico #AMLO #Meade #Anaya #ElBronco si hoy fueran las elecciones por quien votarias? RT para más a…",FALSE,0,NA,2018-06-03 21:02:42,FALSE,NA,"1003381484210786304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","09Manuel09Ba",2,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 21:02:40,FALSE,NA,"1003381474714742785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mila_01ga",92,TRUE,FALSE,NA,NA
"RT @politicosmex: #elecciones2018 #EleccionesMexico

<U+25CF> #AMLO alcanza nuevo récord en Google Trends: 55 puntos; #Anaya tiene 12, #Meade 9 y…",FALSE,0,NA,2018-06-03 20:57:48,FALSE,NA,"1003380250728960001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","09Manuel09Ba",9,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 20:42:07,FALSE,NA,"1003376305457557532",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gioDeLaSelva",92,TRUE,FALSE,NA,NA
"RT @politicosmex: #elecciones2018 #EleccionesMexico

<U+25CF> #AMLO alcanza nuevo récord en Google Trends: 55 puntos; #Anaya tiene 12, #Meade 9 y…",FALSE,0,NA,2018-06-03 20:30:56,FALSE,NA,"1003373491045847040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ernestordz78",9,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 20:21:14,FALSE,NA,"1003371050506129408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gari301162",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 20:12:38,FALSE,NA,"1003368886534885376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmarMacias21",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 20:02:21,FALSE,NA,"1003366298607239168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BagesMabara3",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:59:39,FALSE,NA,"1003365616412217345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Velazquez_ea",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 19:57:07,FALSE,NA,"1003364977980379138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","55vilchis",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:54:03,FALSE,NA,"1003364209063706624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JgpeZac",97,TRUE,FALSE,NA,NA
"RT @CentralBronca: Ya está #BroncoConAlatorre 
Conozcamos más a fondo a nuestro candidato <U+0001F495><U+0001F434> #ElBronco #EleccionesMexico",FALSE,0,NA,2018-06-03 19:52:55,FALSE,NA,"1003363922299142144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lrendon80",6,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 19:49:34,FALSE,NA,"1003363077885186049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manuelramonmx",92,TRUE,FALSE,NA,NA
"RT @CentralBronca: ¿Veremos a @JaimeRdzNL desempeñando otro oficio? Por lo pronto la raza votó y ganó “Bronco Carnicero” <U+0001F434><U+0001F1F2><U+0001F1FD> #elbronco #Pro…",FALSE,0,NA,2018-06-03 19:38:13,FALSE,NA,"1003360225225728000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nazaet1",6,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:33:44,FALSE,NA,"1003359093569019905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssusanitasp",97,TRUE,FALSE,NA,NA
"¿Veremos a @JaimeRdzNL desempeñando otro oficio? Por lo pronto la raza votó y ganó “Bronco Carnicero” <U+0001F434><U+0001F1F2><U+0001F1FD> #elbronco… https://t.co/rO5dNwCdAu",FALSE,9,NA,2018-06-03 19:25:56,TRUE,NA,"1003357133142876160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CentralBronca",6,FALSE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:20:02,FALSE,NA,"1003355649412075520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TORSAN1000",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:17:28,FALSE,NA,"1003355003786891264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pedro_Guzman_R",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:14:23,FALSE,NA,"1003354226679078913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GADIAN84",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:14:06,FALSE,NA,"1003354154075648002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmmitsSoul",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 19:12:09,FALSE,NA,"1003353664549937152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissaelDelgado1",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:12:03,FALSE,NA,"1003353637215600641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ana_pashala",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:08:39,FALSE,NA,"1003352781087002625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acodma",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 19:06:59,FALSE,NA,"1003352363556466688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaulEligio",97,TRUE,FALSE,NA,NA
"#LoMásVisto ¡PUM! <U+0001F632> Consejeros del @INEMexico concluyeron que #ElBronco recurrió a trampas para conseguir la candid… https://t.co/o0wpScdZLe",FALSE,0,NA,2018-06-03 19:00:32,TRUE,NA,"1003350739530452999",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DonaPoliticaMX",0,FALSE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:58:03,FALSE,NA,"1003350116000980992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eMSir_Mauricio",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 18:46:13,FALSE,NA,"1003347137713733632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manort61",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 18:38:01,FALSE,NA,"1003345072937754625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2HectorLeiter",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:33:24,FALSE,NA,"1003343911929221120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idelorenz",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:29:48,FALSE,NA,"1003343006919950337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jesus_246",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 18:28:00,FALSE,NA,"1003342552450437120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","molotovmx",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:21:44,FALSE,NA,"1003340976864288773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiguelangelTec",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:10:39,FALSE,NA,"1003338185643057158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El_Sultan_13",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:09:55,FALSE,NA,"1003338000275664896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satyagraha_yo",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 18:05:51,FALSE,NA,"1003336977138061313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MacarioShadowMx",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:46:08,FALSE,NA,"1003332015285067776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rceciil",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:44:17,FALSE,NA,"1003331551667675136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoetaCaminate",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:42:54,FALSE,NA,"1003331202151956481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arroyosilvy73",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:42:46,FALSE,NA,"1003331169944047616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulinaAMtzMtz1",97,TRUE,FALSE,NA,NA
"@JoseAMeadeK Eso lograras retirandote como margarita, bueno aunque no importa tanto si sigues o no algo asi como… https://t.co/kDxIGhAqS1",FALSE,0,"JoseAMeadeK",2018-06-03 17:40:28,TRUE,"1001257532369747968","1003330591247351808","237372254","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jhovaz24",0,FALSE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:38:25,FALSE,NA,"1003330074777563136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ESTOPA_POET",97,TRUE,FALSE,NA,NA
"RT @Refsart: #Elecciones2018 #EleccionesMéxico #AMLO #Meade #Anaya #ElBronco si hoy fueran las elecciones por quien votarias? RT para más a…",FALSE,0,NA,2018-06-03 17:33:28,FALSE,NA,"1003328828653985792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brooody1",2,TRUE,FALSE,NA,NA
"#Nacional @JaimeRdzNL #ElBronco, #candidatoindependiente a la Presidencia de la República, envió esta mañana sus or… https://t.co/g2pAQMVBAE",FALSE,0,NA,2018-06-03 17:30:00,TRUE,NA,"1003327956293283845",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","8_Columnas",0,FALSE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:25:10,FALSE,NA,"1003326739479777283",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChantisoniC",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:20:14,FALSE,NA,"1003325499232473088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fdz_nico",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:19:53,FALSE,NA,"1003325411344805889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","13_edyx",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:18:58,FALSE,NA,"1003325181627125762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Liitzee_CA",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:12:33,FALSE,NA,"1003323566954307586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camaney19",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:10:20,FALSE,NA,"1003323005844328448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TigreCeballos",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:05:45,FALSE,NA,"1003321852964450304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Desde_Izquierda",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:05:10,FALSE,NA,"1003321707401277441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erodriguezr57",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 17:02:52,FALSE,NA,"1003321129405222912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piruco10",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 17:00:24,FALSE,NA,"1003320506056167425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeCk_Tico",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:56:55,FALSE,NA,"1003319629215920137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Felipecardolo",92,TRUE,FALSE,NA,NA
"RT @politicosmex: #Encuesta después del 2do debate presidencial de las #elecciones2018:

<U+25CF> Crece @lopezobrador_  y liderea 2 a 1 sobre @Ric…",FALSE,0,NA,2018-06-03 16:55:19,FALSE,NA,"1003319229481922560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tequixquiac",23,TRUE,FALSE,NA,NA
"RT @politicosmex: #elecciones2018 #EleccionesMexico

<U+25CF> #AMLO alcanza nuevo récord en Google Trends: 55 puntos; #Anaya tiene 12, #Meade 9 y…",FALSE,0,NA,2018-06-03 16:55:14,FALSE,NA,"1003319207373803521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tequixquiac",9,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:52:17,FALSE,NA,"1003318466420625409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cuauhtemoc_1521",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:52:13,FALSE,NA,"1003318448632430592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaCKidermO",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:48:40,FALSE,NA,"1003317556650754056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tlacaelel_ahuiz",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:27:19,FALSE,NA,"1003312180069101569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tvacapulco",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:26:40,FALSE,NA,"1003312019045519361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","25Kynky",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:25:48,FALSE,NA,"1003311801797357568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChayEvaristo",92,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:21:02,FALSE,NA,"1003310601211240448",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","homegypsy",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:19:36,FALSE,NA,"1003310240169955330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","J_Saenz001",92,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:16:55,FALSE,NA,"1003309566401089536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grhalvarez",92,TRUE,FALSE,NA,NA
"#Elecciones2018 #EleccionesMéxico #AMLO #Meade #Anaya #ElBronco si hoy fueran las elecciones por quien votarias? RT para más alcance",FALSE,0,NA,2018-06-03 16:15:57,FALSE,NA,"1003309322762321920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Refsart",2,FALSE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:15:18,FALSE,NA,"1003309159578767361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scaryloution",97,TRUE,FALSE,NA,NA
"RT @politicosmex: #elecciones2018 #EleccionesMexico

<U+25CF> #AMLO alcanza nuevo récord en Google Trends: 55 puntos; #Anaya tiene 12, #Meade 9 y…",FALSE,0,NA,2018-06-03 16:14:22,FALSE,NA,"1003308923506647041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LORENZOCANCUN",9,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:13:27,FALSE,NA,"1003308693159460865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","goodmota",97,TRUE,FALSE,NA,NA
"#ElBronco tiene una propuesta para cada Estado del país - https://t.co/vQ9ampfpAU",FALSE,0,NA,2018-06-03 16:11:51,FALSE,NA,"1003308288270913536",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","90gradosmx",0,FALSE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:11:43,FALSE,NA,"1003308255274205184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Julio90582535",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:09:46,FALSE,NA,"1003307764033179649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DRUACc",97,TRUE,FALSE,NA,NA
"RT @Cuauhtemoc_1521: El Bronco en el mercado de Tlaltelolco
—Mochando brazos desde 1519— #ElBronco #Bronco https://t.co/fURV6jjqTU",FALSE,0,NA,2018-06-03 16:03:37,FALSE,NA,"1003306218881011715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patytocuacuac",97,TRUE,FALSE,NA,NA
"RT @lovrega: #AMLO es el candidato presidencial más buscado por los mexicanos en Google, con 55 puntos. Subió 16 puntos en 15 días. Le sigu…",FALSE,0,NA,2018-06-03 16:01:32,FALSE,NA,"1003305692428668928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sissi_camelot",92,TRUE,FALSE,NA,NA
