"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@PabloAnguloB @RJXMex @JoseAMeadeK Felicidades @DiegOrdaz  por tan excelente evento eres un gran líder, #Hidalgo co… https://t.co/4fiHmXkMEW",FALSE,1,"PabloAnguloB",2018-06-06 04:31:37,TRUE,"1004173016425795584","1004219235139248128","150112865","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DeysiSa21828279",1,FALSE,FALSE,NA,NA
"RT @karlaacme: El #peje dice daré programas y todos; como lo va pagar? Esta loco!.. #Meade dice q dará el prospera a 2millones más de perso…",FALSE,0,NA,2018-06-06 04:27:54,FALSE,NA,"1004218299125850112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nosostros2108",5,TRUE,FALSE,NA,NA
"RT @MexicoSocial_: “Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atacar el…",FALSE,0,NA,2018-06-06 04:25:08,FALSE,NA,"1004217600732225536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JULCE75",7,TRUE,FALSE,NA,NA
"RT @m_zamarripa: #Meade ganó la candidatura presidencial por #Odebrecht pero perderá la presidencia por #Odebrecht  (2010, desde Energía. 2…",FALSE,0,NA,2018-06-06 04:24:08,FALSE,NA,"1004217351804538880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viridianaIBS",169,TRUE,FALSE,NA,NA
"RT @EstamosConMeade: El #VotoÚtil es por #Meade.

Todo #México debe unirse para poder ser una potencia mundial, el único que puede lograrlo…",FALSE,0,NA,2018-06-06 04:24:04,FALSE,NA,"1004217334859550720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marcos_Zaldivar",268,TRUE,FALSE,NA,NA
"RT @YoSoy132SC: El caso Nestora refleja el plan de #Meade: suprimir las autodefensas.

José Antonio Meade hizo del caso Nestora Salgado su…",FALSE,0,NA,2018-06-06 04:22:56,FALSE,NA,"1004217050313572352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joepepe2323",4,TRUE,FALSE,NA,NA
"RT @denuncias_Mex: ¿Por qué #Meade llama secuestradora a Nestora Salgado cuando fue absuelta al no haber pruebas en su contra? Marta Lamas…",FALSE,0,NA,2018-06-06 04:20:12,FALSE,NA,"1004216359658680320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denuncias_Mex",1,TRUE,FALSE,NA,NA
"RT @sergioflorestw: #Meade y Odebrecht
#Odebrecht se le escurre de las manos a la justicia mexicana.
Los involucrados están libres y peor,…",FALSE,0,NA,2018-06-06 04:17:30,FALSE,NA,"1004215680042971136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","captainrodes",18,TRUE,FALSE,NA,NA
"RT @EstamosConMeade: Así de sencillo: 

•Si votas por #AMLO, gana #AMLO.
•Si votas por #Bronco, gana #AMLO.
•Si votas por #Anaya, gana #AML…",FALSE,0,NA,2018-06-06 04:16:37,FALSE,NA,"1004215457937625088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElaltuElizabeth",193,TRUE,FALSE,NA,NA
"@ElLicOrdaz @Milenio @lopezobrador_ @JoseAMeadeK Son como los procedimientos legales para castigar a los políticos,… https://t.co/N7lqHtKQsz",FALSE,0,"ElLicOrdaz",2018-06-06 04:15:15,TRUE,"1004171592979701760","1004215113287655425","926579482298810370","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fara977",0,FALSE,FALSE,NA,NA
"Así varios paleros (en to-dos los partidos) tratando de alcanzar algún hueso. Lo patético: sólo son carne de cañón… https://t.co/j2jbZzjBk2",FALSE,4,NA,2018-06-06 04:08:57,TRUE,NA,"1004213528113410048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","divina_flor",1,FALSE,FALSE,NA,NA
"RT @YoSoy132SC: El caso Nestora refleja el plan de #Meade: suprimir las autodefensas.

José Antonio Meade hizo del caso Nestora Salgado su…",FALSE,0,NA,2018-06-06 04:08:40,FALSE,NA,"1004213459758837761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaSraRdz",4,TRUE,FALSE,NA,NA
"RT @EstamosConMeade: El #VotoÚtil es por #Meade.

Todo #México debe unirse para poder ser una potencia mundial, el único que puede lograrlo…",FALSE,0,NA,2018-06-06 04:07:14,FALSE,NA,"1004213098482454529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ferdapupa",268,TRUE,FALSE,NA,NA
"El #peje dice daré programas y todos; como lo va pagar? Esta loco!.. #Meade dice q dará el prospera a 2millones más… https://t.co/Jqeh2tyXGw",FALSE,5,NA,2018-06-06 04:06:54,TRUE,NA,"1004213013535047680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karlaacme",5,FALSE,FALSE,NA,NA
"Ve Meade reto en desconfianza a partidos https://t.co/WsF0VIBVLZ #México #Elecciones2018 #Meade #Desconfianza",FALSE,0,NA,2018-06-06 04:00:58,FALSE,NA,"1004211521197658112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nncMX",0,FALSE,FALSE,NA,NA
"@Mary8Cor @p_chass @glowmeflusska @Arigg16 @JoseAMeadeK Yo no soy seguidor de AMLO pero le pregunto a usted como pu… https://t.co/YdqitGAWyy",FALSE,1,"Mary8Cor",2018-06-06 03:57:56,TRUE,"1004151109978447873","1004210757100113925","988430286118506496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rooiifd",0,FALSE,FALSE,NA,NA
"#Anaya=Netflix 
En la Ibero en un evento de primera calidad, con miles de alumnos volcados... me consta. Un éxito.… https://t.co/SS7AEldo9L",FALSE,0,NA,2018-06-06 03:57:42,TRUE,NA,"1004210698711379968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rivadeneyra_j",0,FALSE,FALSE,NA,NA
"Mientras #AnayaEnLaIbero , #Meade se presenta en la #Anáhuac ... entonces #AMLO fue a la IEMS?
<U+0001F914>",FALSE,0,NA,2018-06-06 03:57:37,FALSE,NA,"1004210676833738763",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IvanRLion",0,FALSE,FALSE,NA,NA
"Veo la respuesta de #LaIbero con #Anaya y de #LaAnáhuac con #Meade y la neta no me extraña. Las realidades se viven… https://t.co/VaoKQsLNBy",FALSE,0,NA,2018-06-06 03:56:24,TRUE,NA,"1004210369525579777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OncaTony",2,FALSE,FALSE,NA,NA
"¿Qué le está pasando a #México?

Este debería ser unos de los principales temas en el #TercerDebate de las… https://t.co/RpkGPDnnZk",FALSE,1,NA,2018-06-06 03:55:56,TRUE,NA,"1004210254769422336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnriqSanchezAx",0,FALSE,FALSE,NA,NA
"@Mary8Cor @p_chass @glowmeflusska @Arigg16 @JoseAMeadeK que beneficios a traido la reforma?, yo conozco maestros qu… https://t.co/dEMqNy2dnf",FALSE,1,"Mary8Cor",2018-06-06 03:54:56,TRUE,"1004151109978447873","1004210003345960960","988430286118506496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rooiifd",0,FALSE,FALSE,NA,NA
"#RicardoAnaya en la Ibero, #Meade en la anahuac, por qué no visitan universidades con verdaderas necesidades?",FALSE,0,NA,2018-06-06 03:52:59,FALSE,NA,"1004209512465747970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninazul",0,FALSE,FALSE,NA,NA
"RT @AlexStCDMX: @TuVoto2018 @RicardoAnayaC Todos esos Bots del Pinto #Meade ojalá que su torta de jamón sin queso y sus despensas caducadas…",FALSE,0,NA,2018-06-06 03:52:31,FALSE,NA,"1004209396057038850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izazama",2,TRUE,FALSE,NA,NA
"RT @m_zamarripa: #Meade ganó la candidatura presidencial por #Odebrecht pero perderá la presidencia por #Odebrecht  (2010, desde Energía. 2…",FALSE,0,NA,2018-06-06 03:49:15,FALSE,NA,"1004208571494617093",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElRocker6789",169,TRUE,FALSE,NA,NA
"RT @YoSoy132SC: El caso Nestora refleja el plan de #Meade: suprimir las autodefensas.

José Antonio Meade hizo del caso Nestora Salgado su…",FALSE,0,NA,2018-06-06 03:48:34,FALSE,NA,"1004208399549108224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Culodehacha1",4,TRUE,FALSE,NA,NA
"RT @MexicoSocial_: “Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atacar el…",FALSE,0,NA,2018-06-06 03:47:56,FALSE,NA,"1004208241360982016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AlepatsyVazquez",7,TRUE,FALSE,NA,NA
"@JoseAMeadeK Y a @aurelionuno y a ti si les importa verdad? Jajajaja gastando millones y millones en su imagen en l… https://t.co/Kr4cJPTRwl",FALSE,3,"JoseAMeadeK",2018-06-06 03:47:29,TRUE,"1003962236782759936","1004208127049285633","237372254","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rooiifd",1,FALSE,FALSE,NA,NA
"RT @KivMx: Si le ponemos uns silla a #meade... sería un gran MEME¡¡¡ https://t.co/Pb3S2Qrfjm",FALSE,0,NA,2018-06-06 03:46:44,FALSE,NA,"1004207936946745344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rsnunez",4,TRUE,FALSE,NA,NA
"RT @MexicoSocial_: “Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atacar el…",FALSE,0,NA,2018-06-06 03:46:32,FALSE,NA,"1004207888418603008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioLFuentes1",7,TRUE,FALSE,NA,NA
"RT @MexicoSocial_: “Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atacar el…",FALSE,0,NA,2018-06-06 03:46:29,FALSE,NA,"1004207874854117378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jonathan_rg13",7,TRUE,FALSE,NA,NA
"RT @martinzhers123: @imsofuckindope @revistaproceso Más claro, que ni el agua.  #Meade avaló el desastroso contrato de Pemex con Braskem --…",FALSE,0,NA,2018-06-06 03:46:25,FALSE,NA,"1004207860786585600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinnyblu",75,TRUE,FALSE,NA,NA
"RT @MexicoSocial_: “Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atacar el…",FALSE,0,NA,2018-06-06 03:46:09,FALSE,NA,"1004207789881876485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saularellano",7,TRUE,FALSE,NA,NA
"RT @MexicoSocial_: “Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atacar el…",FALSE,0,NA,2018-06-06 03:46:05,FALSE,NA,"1004207775319195648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlarrazaLaura",7,TRUE,FALSE,NA,NA
"“Algunas propuestas de los #candidatos en materia de seguridad son inviables, como la propuesta de #Meade para atac… https://t.co/8Hz94tYBFB",FALSE,7,NA,2018-06-06 03:46:00,TRUE,NA,"1004207754440007681",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MexicoSocial_",7,FALSE,FALSE,NA,NA
"El caso Nestora refleja el plan de #Meade: suprimir las autodefensas.

José Antonio Meade hizo del caso Nestora Sal… https://t.co/NGiVJuuesP",FALSE,2,NA,2018-06-06 03:45:03,TRUE,NA,"1004207514135748608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YoSoy132SC",4,FALSE,FALSE,NA,NA
"Si le ponemos uns silla a #meade... sería un gran MEME¡¡¡ https://t.co/Pb3S2Qrfjm",FALSE,7,NA,2018-06-06 03:43:22,FALSE,NA,"1004207092197019648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KivMx",4,FALSE,FALSE,NA,NA
"RT @ProyectoPuente: El periodista @Sebvnhp presenta su reportaje para @AristeguiOnline sobre #Meade, #Pemex y #Odebrecht #EnVivo #ProyectoP…",FALSE,0,NA,2018-06-06 03:40:03,FALSE,NA,"1004206255513088000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Isabel_Lopez_A",25,TRUE,FALSE,NA,NA
"RT @ElKabula: Así las campañas de #MEADE y #ANAYA https://t.co/rL3mezQEgH",FALSE,0,NA,2018-06-06 03:38:35,FALSE,NA,"1004205888381554690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cuacuatin",1,TRUE,FALSE,NA,NA
"RT @Ana_Bunker: Sobra decir que ésto pasó desapercibido, es noticia reciente, ojalá tuviera la misma atención que los spots de Lozano y #Me…",FALSE,0,NA,2018-06-06 03:37:41,FALSE,NA,"1004205660320477185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silverdehesa",4,TRUE,FALSE,NA,NA
"RT @LorenzoPerezV1: Recibe Anaya golpe del knock out; encuestas lo ponen más de 20 puntos abajo de AMLO y en estados estratégicos ya está m…",FALSE,0,NA,2018-06-06 03:35:37,FALSE,NA,"1004205141136945152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardovega69",12,TRUE,FALSE,NA,NA
"RT @m_zamarripa: #Meade ganó la candidatura presidencial por #Odebrecht pero perderá la presidencia por #Odebrecht  (2010, desde Energía. 2…",FALSE,0,NA,2018-06-06 03:30:58,FALSE,NA,"1004203970271875072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","protozoico",169,TRUE,FALSE,NA,NA
"Así las campañas de #MEADE y #ANAYA https://t.co/rL3mezQEgH",FALSE,0,NA,2018-06-06 03:30:32,FALSE,NA,"1004203861350014976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElKabula",1,FALSE,FALSE,NA,NA
"RT @amg20171: ""Vamos a activar los motores de desarrollo de San Luis Potosí para darle a sus familias la calidad de vida que se merecen. En…",FALSE,0,NA,2018-06-06 03:27:06,FALSE,NA,"1004202999659417601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marcelo95011526",15,TRUE,FALSE,NA,NA
"RT @KiiKeCaNo: Candidato @JoseAMeadeK
Mi pregunta va por video... #DebateINEPobreza
#Meade
@TECHOmx https://t.co/ScAI6Ab5Ay",FALSE,0,NA,2018-06-06 03:26:30,FALSE,NA,"1004202845875433472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alaidesoto",45,TRUE,FALSE,NA,NA
"RT @ADNPolitico: Lástima, #AMLO, #Anaya y #ElBronco, Bety ya lo pensó bien y eligió a Pepe #Meade… en el desenlace de la miniserie de spots…",FALSE,0,NA,2018-06-06 03:25:18,FALSE,NA,"1004202543830978565",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raul_obando16",4,TRUE,FALSE,NA,NA
"RT @m_zamarripa: #Meade ganó la candidatura presidencial por #Odebrecht pero perderá la presidencia por #Odebrecht  (2010, desde Energía. 2…",FALSE,0,NA,2018-06-06 03:25:16,FALSE,NA,"1004202537690456066",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DebatingTadeo",169,TRUE,FALSE,NA,NA
"RT @oceloxochitl_: Estamos a un #mes de la elección.

Estamos a un mes de que #Anaya se regrese a Atlanta (seguramente no volverá a México)…",FALSE,0,NA,2018-06-06 03:24:53,FALSE,NA,"1004202441536163840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juanxgl",556,TRUE,FALSE,NA,NA
"RT @LorenzoPerezV1: Recibe Anaya golpe del knock out; encuestas lo ponen más de 20 puntos abajo de AMLO y en estados estratégicos ya está m…",FALSE,0,NA,2018-06-06 03:22:44,FALSE,NA,"1004201899040571392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorenzoPerezV1",12,TRUE,FALSE,NA,NA
"RT @ADNPolitico: Lástima, #AMLO, #Anaya y #ElBronco, Bety ya lo pensó bien y eligió a Pepe #Meade… en el desenlace de la miniserie de spots…",FALSE,0,NA,2018-06-06 03:20:52,FALSE,NA,"1004201427433115649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","medicocardiolog",4,TRUE,FALSE,NA,NA
"RT @m_zamarripa: #Meade ganó la candidatura presidencial por #Odebrecht pero perderá la presidencia por #Odebrecht  (2010, desde Energía. 2…",FALSE,0,NA,2018-06-06 03:20:46,FALSE,NA,"1004201403060031490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FabianO99114107",169,TRUE,FALSE,NA,NA
"RT @TuVoto2018: <U+0001F6A8> Resultados Encuesta Presidencial

Realizada por GEA ISA
Del 25-27 de Mayo

(preferencia bruta)

#AMLO  37% 
#ANAYA 23% 
#…",FALSE,0,NA,2018-06-06 03:17:52,FALSE,NA,"1004200675260190721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juridico_ar",25,TRUE,FALSE,NA,NA
"Lástima, #AMLO, #Anaya y #ElBronco, Bety ya lo pensó bien y eligió a Pepe #Meade… en el desenlace de la miniserie d… https://t.co/aJuW6JP4WI",FALSE,9,NA,2018-06-06 03:15:04,TRUE,NA,"1004199971120443393",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ADNPolitico",4,FALSE,FALSE,NA,NA
"Pues tal vez no lo haga en las encuestas, pero aquí se ve que #Meade va a despuntar bien chingón! https://t.co/ZqhH1hroLg",FALSE,2,NA,2018-06-06 03:14:46,FALSE,NA,"1004199895878627328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laloelchopper",0,FALSE,FALSE,NA,NA
"RT @m_zamarripa: #Meade ganó la candidatura presidencial por #Odebrecht pero perderá la presidencia por #Odebrecht  (2010, desde Energía. 2…",FALSE,0,NA,2018-06-06 03:14:32,FALSE,NA,"1004199835270909952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanfco_guzman",169,TRUE,FALSE,NA,NA
"RT @JMT_222: #Meade cubrió quebranto a #Pemex, en contratos con #Odebrecht. Pueblo pide cárcel a corruptos como el @JoseAMeadeK #FelizNoche",FALSE,0,NA,2018-06-06 03:13:14,FALSE,NA,"1004199506886479872",NA,"<a href=""http://www.viperit.com.br"" rel=""nofollow"">AutoPost Viper IT</a>","LavaJatoNews",1,TRUE,FALSE,NA,NA
"¿No qué no? #Meade saquear. https://t.co/Suwsnz7ata",FALSE,0,NA,2018-06-06 03:12:42,FALSE,NA,"1004199372752551940",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepebaptista",0,FALSE,FALSE,NA,NA
"RT @sergioflorestw: #Meade y Odebrecht
#Odebrecht se le escurre de las manos a la justicia mexicana.
Los involucrados están libres y peor,…",FALSE,0,NA,2018-06-06 03:11:53,FALSE,NA,"1004199168183799820",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cc1_lucas",18,TRUE,FALSE,NA,NA
"@Nacion321 @JoseAMeadeK @anahuac @BlancaBecerril Me encantaron los jovenes ahi reunidos.  Sus propuestas y la parti… https://t.co/cpIwN1Kujq",FALSE,2,"Nacion321",2018-06-06 03:09:30,TRUE,"1004136711440384000","1004198568385642497","753034902308696065","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aida_rhon",0,FALSE,FALSE,NA,NA
"AL TÍPICO ESTILO MEXICANO INVITAN A VOTAR POR YA SABES QUIEN.
En algún Mercado de México, un cantante callejero inv… https://t.co/WeEBUsj9dI",FALSE,0,NA,2018-06-06 03:09:05,TRUE,NA,"1004198462215348224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiradorOaxaca",1,FALSE,FALSE,NA,NA
